pair_ID	entailment_judgment	relatedness_score
9223	ENTAILMENT	0.666666666667
9230	ENTAILMENT	0.8
9233	ENTAILMENT	0.714285714286
9235	NEUTRAL	0.5
9236	NEUTRAL	0.5
9238	ENTAILMENT	0.933333333333
9239	ENTAILMENT	0.933333333333
9240	ENTAILMENT	0.888888888889
9241	ENTAILMENT	0.888888888889
9247	ENTAILMENT	0.857142857143
9249	ENTAILMENT	1.0
9250	ENTAILMENT	0.875
9254	CONTRADICTION	0.0
9255	NEUTRAL	0.125
9259	ENTAILMENT	0.833333333333
9262	NEUTRAL	0.333333333333
9264	NEUTRAL	0.333333333333
9269	NEUTRAL	0.230769230769
9272	NEUTRAL	0.153846153846
9273	NEUTRAL	0.153846153846
9274	ENTAILMENT	0.875
9275	ENTAILMENT	0.875
9280	NEUTRAL	0.444444444444
9281	NEUTRAL	0.333333333333
9284	ENTAILMENT	0.833333333333
9285	ENTAILMENT	0.875
9288	NEUTRAL	0.125
9292	ENTAILMENT	0.857142857143
9293	ENTAILMENT	0.875
9295	ENTAILMENT	0.9
9297	NEUTRAL	0.3
9299	NEUTRAL	0.3
9300	NEUTRAL	0.3
9305	NEUTRAL	0.125
9307	NEUTRAL	0.125
9308	NEUTRAL	0.125
9309	NEUTRAL	0.125
9313	ENTAILMENT	0.666666666667
9315	CONTRADICTION	0.0
9319	ENTAILMENT	0.857142857143
9323	ENTAILMENT	0.933333333333
9326	NEUTRAL	0.133333333333
9327	NEUTRAL	0.133333333333
9328	NEUTRAL	0.133333333333
9329	NEUTRAL	0.133333333333
9330	ENTAILMENT	0.75
9335	NEUTRAL	0.5
9337	NEUTRAL	0.470588235294
9338	NEUTRAL	0.5
9342	ENTAILMENT	0.9375
9343	NEUTRAL	0.176470588235
9344	NEUTRAL	0.125
9349	ENTAILMENT	0.875
9350	ENTAILMENT	0.833333333333
9351	ENTAILMENT	0.833333333333
9354	NEUTRAL	0.375
9356	NEUTRAL	0.5
9361	NEUTRAL	0.285714285714
9362	NEUTRAL	0.285714285714
9367	ENTAILMENT	0.923076923077
9368	ENTAILMENT	0.916666666667
9369	ENTAILMENT	0.916666666667
9370	NEUTRAL	0.416666666667
9373	NEUTRAL	0.307692307692
9374	NEUTRAL	0.333333333333
9375	ENTAILMENT	0.8
9377	ENTAILMENT	0.909090909091
9385	ENTAILMENT	0.75
9386	ENTAILMENT	0.666666666667
9387	ENTAILMENT	0.857142857143
9388	CONTRADICTION	0.0
9389	NEUTRAL	0.142857142857
9391	NEUTRAL	0.166666666667
9393	ENTAILMENT	0.909090909091
9394	ENTAILMENT	0.916666666667
9395	ENTAILMENT	0.785714285714
9400	NEUTRAL	0.461538461538
9402	ENTAILMENT	0.9
9407	NEUTRAL	0.2
9408	NEUTRAL	0.333333333333
9412	ENTAILMENT	0.916666666667
9413	ENTAILMENT	0.857142857143
9414	ENTAILMENT	0.714285714286
9423	ENTAILMENT	0.857142857143
9426	NEUTRAL	0.2
9427	NEUTRAL	0.176470588235
9430	ENTAILMENT	0.75
9431	ENTAILMENT	1.0
9434	ENTAILMENT	0.625
9435	ENTAILMENT	0.714285714286
9436	NEUTRAL	0.5
9437	ENTAILMENT	0.625
9438	NEUTRAL	0.428571428571
9439	ENTAILMENT	0.857142857143
9442	NEUTRAL	0.384615384615
9444	NEUTRAL	0.153846153846
9445	NEUTRAL	0.307692307692
9447	ENTAILMENT	1.0
9448	ENTAILMENT	0.875
9449	ENTAILMENT	0.571428571429
9451	ENTAILMENT	0.857142857143
9455	NEUTRAL	0.375
9456	NEUTRAL	0.428571428571
9457	NEUTRAL	0.428571428571
9461	ENTAILMENT	0.9
9462	NEUTRAL	0.222222222222
9465	NEUTRAL	0.111111111111
9467	ENTAILMENT	0.909090909091
9469	ENTAILMENT	0.8
9471	NEUTRAL	0.0909090909091
9473	NEUTRAL	0.0909090909091
9475	NEUTRAL	0.0909090909091
9482	NEUTRAL	0.5
9488	ENTAILMENT	0.875
9489	ENTAILMENT	0.6
9492	NEUTRAL	0.222222222222
9493	NEUTRAL	0.5
9495	ENTAILMENT	0.666666666667
9496	ENTAILMENT	0.9
9497	ENTAILMENT	0.9
9499	NEUTRAL	0.1
9502	NEUTRAL	0.1
9504	ENTAILMENT	0.777777777778
9506	ENTAILMENT	0.75
9510	NEUTRAL	0.222222222222
9512	ENTAILMENT	0.833333333333
9515	ENTAILMENT	0.875
9516	NEUTRAL	0.285714285714
9517	NEUTRAL	0.25
9524	ENTAILMENT	0.857142857143
9525	NEUTRAL	0.5
9526	ENTAILMENT	0.571428571429
9529	ENTAILMENT	0.571428571429
9530	NEUTRAL	0.5
9531	ENTAILMENT	0.875
9532	ENTAILMENT	0.846153846154
9535	NEUTRAL	0.0909090909091
9537	NEUTRAL	0.0833333333333
9538	NEUTRAL	0.0833333333333
9540	ENTAILMENT	0.875
9541	ENTAILMENT	0.916666666667
9542	ENTAILMENT	0.916666666667
9544	NEUTRAL	0.0833333333333
9549	ENTAILMENT	0.833333333333
9551	ENTAILMENT	0.9
9554	NEUTRAL	0.4
9555	NEUTRAL	0.5
9556	NEUTRAL	0.5
9557	ENTAILMENT	0.8
9558	ENTAILMENT	0.8
9561	ENTAILMENT	0.6
9562	ENTAILMENT	0.6
9563	ENTAILMENT	0.6
9565	ENTAILMENT	0.6
9567	ENTAILMENT	0.666666666667
9569	ENTAILMENT	0.833333333333
9570	NEUTRAL	0.3
9572	NEUTRAL	0.333333333333
9574	NEUTRAL	0.416666666667
9576	ENTAILMENT	0.875
9577	ENTAILMENT	0.875
9578	ENTAILMENT	0.875
9579	NEUTRAL	0.25
9580	NEUTRAL	0.25
9581	NEUTRAL	0.111111111111
9583	NEUTRAL	0.25
9591	CONTRADICTION	0.0
9592	CONTRADICTION	0.0
9593	CONTRADICTION	0.0
9594	CONTRADICTION	0.0
9599	NEUTRAL	0.125
9600	NEUTRAL	0.166666666667
9602	NEUTRAL	0.166666666667
9604	ENTAILMENT	1.0
9605	ENTAILMENT	0.777777777778
9607	ENTAILMENT	0.833333333333
9609	NEUTRAL	0.333333333333
9610	NEUTRAL	0.4
9615	ENTAILMENT	0.714285714286
9616	ENTAILMENT	0.857142857143
9617	NEUTRAL	0.4
9624	ENTAILMENT	0.916666666667
9627	NEUTRAL	0.5
9631	ENTAILMENT	0.625
9632	ENTAILMENT	0.875
9635	ENTAILMENT	0.875
9636	ENTAILMENT	0.75
9638	NEUTRAL	0.5
9639	ENTAILMENT	0.625
9641	ENTAILMENT	0.75
9643	ENTAILMENT	0.875
9644	ENTAILMENT	0.6
9645	ENTAILMENT	0.8
9646	CONTRADICTION	0.0
9650	NEUTRAL	0.142857142857
9651	ENTAILMENT	0.909090909091
9653	ENTAILMENT	0.857142857143
9656	NEUTRAL	0.272727272727
9657	NEUTRAL	0.272727272727
9659	NEUTRAL	0.272727272727
9662	ENTAILMENT	0.9
9665	ENTAILMENT	0.6
9666	NEUTRAL	0.5
9667	NEUTRAL	0.5
9668	ENTAILMENT	0.6
9675	NEUTRAL	0.307692307692
9676	NEUTRAL	0.285714285714
9678	ENTAILMENT	0.928571428571
9680	ENTAILMENT	1.0
9684	NEUTRAL	0.285714285714
9687	ENTAILMENT	0.8
9689	ENTAILMENT	0.625
9691	NEUTRAL	0.125
9692	NEUTRAL	0.166666666667
9694	NEUTRAL	0.142857142857
9695	NEUTRAL	0.142857142857
9697	ENTAILMENT	0.857142857143
9698	ENTAILMENT	0.928571428571
9699	ENTAILMENT	0.928571428571
9700	NEUTRAL	0.214285714286
9701	NEUTRAL	0.142857142857
9702	NEUTRAL	0.142857142857
9703	NEUTRAL	0.142857142857
9704	NEUTRAL	0.214285714286
9708	ENTAILMENT	0.9
9709	NEUTRAL	0.4
9710	NEUTRAL	0.4
9715	ENTAILMENT	0.888888888889
9717	ENTAILMENT	0.75
9718	NEUTRAL	0.333333333333
9719	NEUTRAL	0.222222222222
9720	NEUTRAL	0.111111111111
9721	NEUTRAL	0.111111111111
9723	ENTAILMENT	0.8
9726	ENTAILMENT	0.875
9730	NEUTRAL	0.142857142857
9731	NEUTRAL	0.142857142857
9733	ENTAILMENT	0.8
9736	NEUTRAL	0.25
9738	NEUTRAL	0.25
9744	ENTAILMENT	0.916666666667
9746	NEUTRAL	0.5
9748	NEUTRAL	0.5
9749	NEUTRAL	0.5
9752	ENTAILMENT	0.875
9753	ENTAILMENT	0.875
9757	NEUTRAL	0.181818181818
9758	NEUTRAL	0.181818181818
9760	NEUTRAL	0.0769230769231
9764	CONTRADICTION	0.0
9765	CONTRADICTION	0.0
9766	NEUTRAL	0.111111111111
9769	CONTRADICTION	0.0
9770	CONTRADICTION	0.0
9773	CONTRADICTION	0.0
9774	CONTRADICTION	0.0
9776	NEUTRAL	0.1
9778	NEUTRAL	0.125
9780	CONTRADICTION	0.0
9784	CONTRADICTION	0.0
9786	NEUTRAL	0.2
9795	CONTRADICTION	0.0
9799	CONTRADICTION	0.0
9800	NEUTRAL	0.0909090909091
9803	CONTRADICTION	0.0
9805	NEUTRAL	0.1
9806	CONTRADICTION	0.0
9811	CONTRADICTION	0.0
9814	NEUTRAL	0.0833333333333
9815	CONTRADICTION	0.0
9816	CONTRADICTION	0.0
9817	CONTRADICTION	0.0
9820	CONTRADICTION	0.0
9821	NEUTRAL	0.1
9825	CONTRADICTION	0.0
9827	CONTRADICTION	0.0
9829	CONTRADICTION	0.0
9836	CONTRADICTION	0.0
9839	NEUTRAL	0.142857142857
9840	CONTRADICTION	0.0
9841	NEUTRAL	0.111111111111
9844	CONTRADICTION	0.0
9846	CONTRADICTION	0.0
9847	CONTRADICTION	0.0
9851	NEUTRAL	0.1
9853	CONTRADICTION	0.0
9856	CONTRADICTION	0.0
9859	CONTRADICTION	0.0
9860	CONTRADICTION	0.0
9863	CONTRADICTION	0.0
9864	CONTRADICTION	0.0
9868	CONTRADICTION	0.0
9870	CONTRADICTION	0.0
9874	NEUTRAL	0.25
9875	NEUTRAL	0.142857142857
9876	CONTRADICTION	0.0
9877	NEUTRAL	0.142857142857
9878	CONTRADICTION	0.0
9879	CONTRADICTION	0.0
9882	CONTRADICTION	0.0
9884	NEUTRAL	0.142857142857
9885	CONTRADICTION	0.0
9886	CONTRADICTION	0.0
9889	NEUTRAL	0.0714285714286
9893	NEUTRAL	0.0833333333333
9895	NEUTRAL	0.0909090909091
9897	NEUTRAL	0.153846153846
9900	CONTRADICTION	0.0
9903	NEUTRAL	0.111111111111
9904	NEUTRAL	0.333333333333
9905	CONTRADICTION	0.0
9907	CONTRADICTION	0.0
9911	CONTRADICTION	0.0
9912	CONTRADICTION	0.0
9914	CONTRADICTION	0.0
9915	CONTRADICTION	0.0
9916	CONTRADICTION	0.0
9919	CONTRADICTION	0.0
9921	CONTRADICTION	0.0
9922	CONTRADICTION	0.0
9926	CONTRADICTION	0.0
9927	CONTRADICTION	0.0
9934	CONTRADICTION	0.0
9935	CONTRADICTION	0.0
9936	CONTRADICTION	0.0
9938	NEUTRAL	0.0833333333333
9939	NEUTRAL	0.166666666667
9940	NEUTRAL	0.142857142857
9942	CONTRADICTION	0.0
9943	CONTRADICTION	0.0
9947	NEUTRAL	0.2
9948	CONTRADICTION	0.0
9949	NEUTRAL	0.166666666667
9951	CONTRADICTION	0.0
9955	NEUTRAL	0.0625
9960	CONTRADICTION	0.0
9967	NEUTRAL	0.181818181818
9968	NEUTRAL	0.111111111111
9973	CONTRADICTION	0.0
9974	CONTRADICTION	0.0
9976	NEUTRAL	0.0909090909091
9980	CONTRADICTION	0.0
9981	CONTRADICTION	0.0
9982	CONTRADICTION	0.0
9983	NEUTRAL	0.222222222222
9984	NEUTRAL	0.25
9985	CONTRADICTION	0.0
9993	NEUTRAL	0.142857142857
9997	CONTRADICTION	0.0
9998	CONTRADICTION	0.0
9999	NEUTRAL	0.142857142857
10000	CONTRADICTION	0.0
