pair_ID	relatedness_score	entailment_judgment
9294	3.123544	ENTAILMENT
9296	2.901804	NEUTRAL
9298	1.976673	NEUTRAL
9301	3.457298	ENTAILMENT
9302	3.311070	ENTAILMENT
9304	3.800415	ENTAILMENT
9306	2.585899	NEUTRAL
9310	3.219987	ENTAILMENT
9311	3.137632	CONTRADICTION
9312	3.452997	CONTRADICTION
9316	2.467562	NEUTRAL
9317	2.496593	NEUTRAL
9318	2.400325	NEUTRAL
9320	3.373575	ENTAILMENT
9321	3.681479	ENTAILMENT
9322	2.566695	CONTRADICTION
9324	2.292798	NEUTRAL
9325	2.481573	NEUTRAL
9331	2.847948	CONTRADICTION
9332	3.179010	ENTAILMENT
9333	3.003715	CONTRADICTION
9334	2.968167	NEUTRAL
9339	3.359034	ENTAILMENT
9340	3.507842	ENTAILMENT
9341	3.105086	CONTRADICTION
9345	2.046173	NEUTRAL
9346	2.403494	NEUTRAL
9347	1.995293	NEUTRAL
9348	3.217911	ENTAILMENT
9352	2.308302	NEUTRAL
9353	2.675806	NEUTRAL
9355	2.318158	NEUTRAL
9357	3.239057	ENTAILMENT
9358	2.854939	ENTAILMENT
9360	3.300285	ENTAILMENT
9363	2.505245	NEUTRAL
9364	2.417525	NEUTRAL
9365	2.332020	NEUTRAL
9366	3.175861	ENTAILMENT
9372	2.310859	NEUTRAL
9376	3.446344	ENTAILMENT
9378	3.001922	ENTAILMENT
9379	2.702352	NEUTRAL
9381	2.899836	NEUTRAL
9382	2.990696	NEUTRAL
9383	2.697998	NEUTRAL
9384	3.719571	NEUTRAL
9390	2.311444	NEUTRAL
9392	2.516672	NEUTRAL
9396	3.217424	NEUTRAL
9397	2.133203	NEUTRAL
9398	2.406846	NEUTRAL
9399	3.010424	NEUTRAL
9403	2.795548	NEUTRAL
9404	3.299436	ENTAILMENT
9405	3.417456	ENTAILMENT
9406	2.041047	NEUTRAL
9409	2.945474	NEUTRAL
9410	2.500970	NEUTRAL
9411	3.081557	ENTAILMENT
9415	2.227419	NEUTRAL
9416	2.119053	NEUTRAL
9417	2.489511	NEUTRAL
9418	2.018749	NEUTRAL
9419	2.217770	NEUTRAL
9420	3.244698	ENTAILMENT
9421	3.762822	ENTAILMENT
9422	3.201887	ENTAILMENT
9428	2.857393	NEUTRAL
9429	3.424707	NEUTRAL
9432	3.403543	ENTAILMENT
9440	3.179441	ENTAILMENT
9441	3.374968	ENTAILMENT
9443	2.407908	NEUTRAL
9446	2.999808	NEUTRAL
9450	3.549880	ENTAILMENT
9454	2.658215	NEUTRAL
9458	3.342826	ENTAILMENT
9459	3.364377	ENTAILMENT
9460	3.311912	CONTRADICTION
9463	2.482924	NEUTRAL
9464	3.137321	NEUTRAL
9466	2.438752	NEUTRAL
9468	3.773637	ENTAILMENT
9470	3.399066	ENTAILMENT
9472	1.970500	NEUTRAL
9474	1.999592	NEUTRAL
9476	3.258084	ENTAILMENT
9477	3.122568	ENTAILMENT
9478	3.285940	NEUTRAL
9479	3.391284	ENTAILMENT
9480	2.951801	NEUTRAL
9481	3.293719	NEUTRAL
9483	3.424055	NEUTRAL
9484	3.319905	NEUTRAL
9485	3.357669	ENTAILMENT
9486	3.143269	NEUTRAL
9487	3.620430	NEUTRAL
9491	2.781933	NEUTRAL
9494	3.176464	ENTAILMENT
9498	2.981553	NEUTRAL
9501	2.896484	NEUTRAL
9503	3.045834	ENTAILMENT
9505	3.488231	ENTAILMENT
9507	2.197155	NEUTRAL
9508	1.929963	NEUTRAL
9509	2.782482	NEUTRAL
9511	3.315215	NEUTRAL
9513	3.647441	ENTAILMENT
9514	3.451364	ENTAILMENT
9518	3.032375	NEUTRAL
9519	2.941575	NEUTRAL
9520	3.496645	NEUTRAL
9521	3.182164	NEUTRAL
9522	3.170917	NEUTRAL
9523	2.999622	NEUTRAL
9527	2.436774	NEUTRAL
9528	2.472127	NEUTRAL
9533	2.614188	NEUTRAL
9534	2.408683	NEUTRAL
9536	2.678372	NEUTRAL
9539	3.003352	ENTAILMENT
9543	2.538695	NEUTRAL
9546	2.746455	NEUTRAL
9547	2.524866	NEUTRAL
9548	2.405746	NEUTRAL
9550	3.241724	NEUTRAL
9552	3.466995	ENTAILMENT
9553	2.988873	ENTAILMENT
9559	3.178020	ENTAILMENT
9560	3.288440	ENTAILMENT
9564	3.223001	NEUTRAL
9566	3.243545	ENTAILMENT
9568	3.390244	CONTRADICTION
9573	2.392755	NEUTRAL
9575	3.343477	ENTAILMENT
9582	3.026302	NEUTRAL
9585	3.180604	CONTRADICTION
9586	3.316309	ENTAILMENT
9587	3.193913	ENTAILMENT
9588	3.883823	ENTAILMENT
9589	2.752426	NEUTRAL
9590	2.374028	NEUTRAL
9595	2.788752	NEUTRAL
9596	3.507867	ENTAILMENT
9597	2.556564	NEUTRAL
9598	3.092413	ENTAILMENT
9601	2.853763	ENTAILMENT
9603	3.024965	NEUTRAL
9606	3.254028	ENTAILMENT
9608	3.253906	NEUTRAL
9611	2.940590	NEUTRAL
9612	2.607813	NEUTRAL
9613	3.658554	ENTAILMENT
9614	3.298232	ENTAILMENT
9618	2.491988	NEUTRAL
9619	2.314618	NEUTRAL
9620	2.279279	NEUTRAL
9621	3.403719	NEUTRAL
9622	3.698630	ENTAILMENT
9625	3.084651	ENTAILMENT
9626	3.307322	NEUTRAL
9628	3.277036	NEUTRAL
9629	3.144032	NEUTRAL
9630	3.331376	NEUTRAL
9633	3.377792	ENTAILMENT
9634	3.038062	CONTRADICTION
9637	3.091179	NEUTRAL
9640	3.141170	NEUTRAL
9642	3.746101	ENTAILMENT
9647	2.321990	NEUTRAL
9648	2.618936	NEUTRAL
9649	2.410030	NEUTRAL
9652	3.402995	ENTAILMENT
9654	3.752457	ENTAILMENT
9655	2.982254	NEUTRAL
9658	2.861291	NEUTRAL
9660	2.986517	NEUTRAL
9661	3.703272	ENTAILMENT
9663	3.363062	ENTAILMENT
9664	3.481887	ENTAILMENT
9670	3.373977	ENTAILMENT
9671	2.587942	CONTRADICTION
9672	2.808349	ENTAILMENT
9673	2.287709	NEUTRAL
9674	2.472425	NEUTRAL
9679	3.352488	ENTAILMENT
9681	3.704270	ENTAILMENT
9682	2.391254	NEUTRAL
9683	2.500637	NEUTRAL
9685	2.701735	ENTAILMENT
9686	2.553047	NEUTRAL
9688	3.614425	CONTRADICTION
9690	3.778232	ENTAILMENT
9693	3.011919	NEUTRAL
9696	3.566104	ENTAILMENT
9705	3.207547	ENTAILMENT
9707	3.673033	ENTAILMENT
9711	2.504842	NEUTRAL
9712	2.138892	NEUTRAL
9714	3.821560	ENTAILMENT
9716	3.594105	NEUTRAL
9724	3.196138	ENTAILMENT
9725	3.166069	ENTAILMENT
9727	2.538919	NEUTRAL
9728	2.596392	NEUTRAL
9729	2.522711	NEUTRAL
9732	3.173851	ENTAILMENT
9734	3.386806	ENTAILMENT
9735	3.393588	ENTAILMENT
9737	3.239208	NEUTRAL
9739	2.693478	NEUTRAL
9740	3.315647	NEUTRAL
9741	3.329317	ENTAILMENT
9742	3.708889	ENTAILMENT
9743	3.082142	ENTAILMENT
9750	3.250358	ENTAILMENT
9751	2.865928	ENTAILMENT
9754	2.425039	NEUTRAL
9755	2.516396	NEUTRAL
9756	2.526599	NEUTRAL
9761	3.786514	NEUTRAL
9762	3.096545	NEUTRAL
9767	2.273836	NEUTRAL
9768	2.177252	NEUTRAL
9772	1.969980	NEUTRAL
9775	2.496725	NEUTRAL
9777	2.533143	NEUTRAL
9779	1.855600	NEUTRAL
9781	3.086004	NEUTRAL
9782	2.346376	NEUTRAL
9783	2.328957	NEUTRAL
9785	2.289691	NEUTRAL
9787	2.468341	NEUTRAL
9790	2.029404	NEUTRAL
9791	2.182101	NEUTRAL
9792	3.058802	NEUTRAL
9793	2.428071	NEUTRAL
9794	2.912081	NEUTRAL
9796	2.363354	NEUTRAL
9797	2.076487	NEUTRAL
9798	2.052823	NEUTRAL
9802	2.519596	NEUTRAL
9804	1.960447	NEUTRAL
9807	2.898716	NEUTRAL
9808	2.252513	NEUTRAL
9809	2.620969	NEUTRAL
9810	2.407793	NEUTRAL
9812	2.358731	NEUTRAL
9813	2.678381	NEUTRAL
9818	2.528675	NEUTRAL
9819	1.872705	NEUTRAL
9823	3.330069	NEUTRAL
9824	2.359232	NEUTRAL
9826	1.858073	NEUTRAL
9828	2.364192	NEUTRAL
9830	2.074158	NEUTRAL
9831	2.615320	NEUTRAL
9832	3.261713	NEUTRAL
9833	2.240589	NEUTRAL
9834	2.016869	NEUTRAL
9835	2.347411	NEUTRAL
9837	2.767087	NEUTRAL
9842	2.154002	NEUTRAL
9845	1.861851	NEUTRAL
9848	1.976718	NEUTRAL
9849	3.009918	NEUTRAL
9850	2.427886	NEUTRAL
9852	2.259738	NEUTRAL
9854	2.035043	NEUTRAL
9855	3.027937	NEUTRAL
9857	2.835155	NEUTRAL
9858	2.240227	NEUTRAL
9861	2.938005	NEUTRAL
9862	2.627894	NEUTRAL
9865	2.253031	NEUTRAL
9866	2.522668	NEUTRAL
9867	2.129844	NEUTRAL
9871	2.440860	NEUTRAL
9872	2.273134	NEUTRAL
9873	2.687406	NEUTRAL
9881	2.767555	NEUTRAL
9883	2.054693	NEUTRAL
9887	2.468613	NEUTRAL
9888	2.068425	NEUTRAL
9890	2.964022	NEUTRAL
9891	1.989870	NEUTRAL
9892	1.991151	NEUTRAL
9894	3.027069	NEUTRAL
9896	2.287246	NEUTRAL
9898	3.635132	NEUTRAL
9899	2.771615	NEUTRAL
9901	3.048336	NEUTRAL
9902	2.724008	NEUTRAL
9906	2.502427	NEUTRAL
9908	2.952394	NEUTRAL
9909	2.879891	NEUTRAL
9910	2.251492	NEUTRAL
9913	2.017220	NEUTRAL
9917	1.890891	NEUTRAL
9918	2.724356	NEUTRAL
9920	2.369617	NEUTRAL
9923	2.411225	NEUTRAL
9924	3.273648	NEUTRAL
9925	2.002239	NEUTRAL
9928	2.437798	NEUTRAL
9929	1.889037	NEUTRAL
9930	1.943472	NEUTRAL
9932	2.594087	NEUTRAL
9933	2.017267	NEUTRAL
9937	2.594039	NEUTRAL
9941	2.699508	NEUTRAL
9944	2.659747	NEUTRAL
9945	2.098173	NEUTRAL
9946	1.986195	NEUTRAL
9950	1.913941	NEUTRAL
9952	2.070999	NEUTRAL
9953	2.336999	NEUTRAL
9954	2.616040	NEUTRAL
9956	2.144354	NEUTRAL
9957	1.962446	NEUTRAL
9958	2.350560	NEUTRAL
9959	2.497049	NEUTRAL
9961	2.320160	NEUTRAL
9962	2.807497	NEUTRAL
9964	1.964996	NEUTRAL
9965	2.945686	NEUTRAL
9966	2.043802	NEUTRAL
9969	2.681787	NEUTRAL
9970	2.997822	NEUTRAL
9971	1.963936	NEUTRAL
9972	1.960285	NEUTRAL
9977	2.601438	NEUTRAL
9978	2.250774	NEUTRAL
9979	2.512369	NEUTRAL
9986	2.059378	NEUTRAL
9987	2.962648	NEUTRAL
9989	1.957272	NEUTRAL
9990	2.012367	NEUTRAL
9991	2.849856	NEUTRAL
9992	2.399263	NEUTRAL
9994	2.046010	NEUTRAL
9995	2.029577	NEUTRAL
9996	1.972077	NEUTRAL
